Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,acts upstream of,acts upstream of or within,"acts upstream of or within, negative effect","acts upstream of or within, positive effect","acts upstream of, negative effect","acts upstream of, positive effect",adjacent_to,capable of,capable of negatively regulating,capable of part of,capable of positively regulating,capable of regulating,causal agent in process,causal relation between entities,causal relation between material entity and a process,causal relation between processes,causally downstream of,causally downstream of or within,causally influenced by,causally influences,causally related to,causally upstream of,causally upstream of or within,"causally upstream of or within, negative effect","causally upstream of or within, positive effect","causally upstream of, negative effect","causally upstream of, positive effect",consider,contained in,contains,contains process,database_cross_reference,definition,derives_by_manipulation_from,developmentally contributes to,developmentally preceded by,developmentally related to,developmentally succeeded by,develops from,develops into,directly negatively regulated by,directly negatively regulates,directly negatively regulates activity of,directly positively regulated by,directly positively regulates,directly positively regulates activity of,directly regulated by,directly regulates,directly regulates activity of,editor note,enabled by,enables,enables subfunction,ends after,evolutionarily related to,functionally related to,German synonym (exact),has component,has component activity,has component process,has developmental contribution from,has developmental potential involving,has effector activity,has input,has negative regulatory component activity,has part,has part structure that is capable of,has part that occurs in,has participant,has positive regulatory component activity,has potential to develop into,has potential to developmentally contribute to,has potential to directly develop into,has regulatory component activity,has_alternative_id,has_broad_synonym,has_exact_synonym,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_scope,has_synonym_type,helper property (not for use in curation),http://data.bioontology.org/metadata/obo/develops_from,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://omv.ontoware.org/2005/05/ontology#useImports,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000117,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000231,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/IAO_0000589,http://purl.obolibrary.org/obo/po#Angiosperm,http://purl.obolibrary.org/obo/po#Arabidopsis,http://purl.obolibrary.org/obo/po#Bryophytes,http://purl.obolibrary.org/obo/po#Citrus,http://purl.obolibrary.org/obo/po#CL,http://purl.obolibrary.org/obo/po#Gymnosperms,http://purl.obolibrary.org/obo/po#Maize,http://purl.obolibrary.org/obo/po#Musa,http://purl.obolibrary.org/obo/po#Poaceae,http://purl.obolibrary.org/obo/po#Potato,http://purl.obolibrary.org/obo/po#Pteridophytes,http://purl.obolibrary.org/obo/po#reference,http://purl.obolibrary.org/obo/po#Rice,http://purl.obolibrary.org/obo/po#Tomato,http://purl.obolibrary.org/obo/po#TraitNet,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://swrl.stanford.edu/ontologies/3.3/swrla.owl#isRuleEnabled,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.geneontology.org/formats/oboInOwl#source,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,immediately causally downstream of,immediately causally upstream of,immediately preceded by,immediately precedes,in taxon,in_subset,input of,interaction relation helper property,interacts with,involved in,involved in negative regulation of,involved in or involved in regulation of,involved in positive regulation of,involved in regulation of,is a defining property chain axiom,is a defining property chain axiom where second argument is reflexive,is active in,is kinase activity,isolated from germplasm,Japanese synonym (exact),located_in,location of,mereotopologically related to,molecular interaction relation helper property,molecularly interacts with,negatively regulated by,negatively regulates,occurs in,only in taxon,overlaps,part of,part of structure that is capable of,participates in,phosphorylates,Plural,positively regulated by,positively regulates,preceded by,precedes,process has causal agent,regulated by,regulates,regulates activity of,shorthand,Spanish synonym (exact),spatially coextensive with,spatially disjoint from,subset_property,synonym_type_property,temporally related to,term replaced by,treat-xrefs-as-genus-differentia,treat-xrefs-as-is_a
http://purl.obolibrary.org/obo/PO_0000077,sclerenchyma cell,"厚膜組織 細胞 (Japanese, exact)|c&#233lula esclerenquim&#225tica (Spanish, exact)","A ground tissue cell (PO:0025030) with a lignified secondary cell wall.|May be dead at maturity. The secondary cell wall of a sclerenchyma cell is often thicker than other cell types in the same plant structure, but it is not always easy to distinguish from tracheary elements (PO:0000290) or sclerified parenchyma cells (PO:0000074). Compare with collenchyma cells (PO:0000075) that are always alive at maturity, have irregularly thickened primary cell walls, and do not have lignified secondary cell walls. Collenchyma cells provides flexibility while sclerenchyma cells provide hardness. Sclerenchyma cells include plant fiber cells (PO:0025407) and sclerid cells (PO:0025418).",false,,,http://purl.obolibrary.org/obo/PO_0025030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A ground tissue cell (PO:0025030) with a lignified secondary cell wall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"厚膜組織 細胞 (Japanese, exact)|c&#233lula esclerenquim&#225tica (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0000077,,,"May be dead at maturity. The secondary cell wall of a sclerenchyma cell is often thicker than other cell types in the same plant structure, but it is not always easy to distinguish from tracheary elements (PO:0000290) or sclerified parenchyma cells (PO:0000074). Compare with collenchyma cells (PO:0000075) that are always alive at maturity, have irregularly thickened primary cell walls, and do not have lignified secondary cell walls. Collenchyma cells provides flexibility while sclerenchyma cells provide hardness. Sclerenchyma cells include plant fiber cells (PO:0025407) and sclerid cells (PO:0025418).",sclerenchyma cell,,PO:0000077,,,,,,http://purl.obolibrary.org/obo/po#TraitNet|http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025463,cell division stage of secondary xylem,"elemento de tr&#225quea de madera tard&#237a (Spanish, exact)|二次木部の細胞分裂期 (Japanese, exact)","A secondary xylem development stage (PO:0025427) that occurs during the interval between the first and last cell division in a portion of secondary xylem tissue (PO:0005848), during which cells are produced by divisions of cambial initials (PO:0000295) or xylem mother cells.|This stage includes production of xylem mother cells by cambial initials and production of tracheary elements (PO:0000290) or other xylem cells by xylem mother cells. Precedes a cell differentiation stage of secondary xylem (PO:0025469), although cell differentiation may begin before a cell division stage of secondary xylem ends.",false,,,http://purl.obolibrary.org/obo/PO_0025427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:447,"A secondary xylem development stage (PO:0025427) that occurs during the interval between the first and last cell division in a portion of secondary xylem tissue (PO:0005848), during which cells are produced by divisions of cambial initials (PO:0000295) or xylem mother cells.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elemento de tr&#225quea de madera tard&#237a (Spanish, exact)|二次木部の細胞分裂期 (Japanese, exact)",,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-03-14T02:07:50Z,,PO:0025463,,,"This stage includes production of xylem mother cells by cambial initials and production of tracheary elements (PO:0000290) or other xylem cells by xylem mother cells. Precedes a cell differentiation stage of secondary xylem (PO:0025469), although cell differentiation may begin before a cell division stage of secondary xylem ends.",cell division stage of secondary xylem,,PO:0025463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006466,PO_0006466,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006466,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0020006,,
http://purl.obolibrary.org/obo/PO_0005679,epidermis,"epidermises (exact, plural)|epidermis (Spanish, exact)|portion of epidermal tissue (exact)|表皮 (Japanese, exact)|dermal tissue (exact)|epidermal layer (exact)|epidermides (exact, plural)|multiseriate epidermis (related)","A portion of plant tissue (PO:0009007) composed of epidermal cells (PO:0004013) that develops from the protoderm (PO:0006210) and covers the surface of a plant structure (PO:0009011).|The epidermis can be composed of one or more layers of cells. In some species of vascular plants, the epidermis, which is a primary tissue, is replaced by periderm, which is secondary tissue, later in development. The epidermis can also include trichomes, stomatal pores, root hairs, and rhizoids.",false,,,http://purl.obolibrary.org/obo/BFO_0000004|http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:109,A portion of plant tissue (PO:0009007) composed of epidermal cells (PO:0004013) that develops from the protoderm (PO:0006210) and covers the surface of a plant structure (PO:0009011).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"epidermises (exact, plural)|epidermis (Spanish, exact)|portion of epidermal tissue (exact)|表皮 (Japanese, exact)|dermal tissue (exact)|epidermal layer (exact)|epidermides (exact, plural)",,,plant_anatomy,multiseriate epidermis (related),,,,http://purl.obolibrary.org/obo/PO_0006210,,,http://purl.obolibrary.org/obo/PO_0006210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0005679,,,"The epidermis can be composed of one or more layers of cells. In some species of vascular plants, the epidermis, which is a primary tissue, is replaced by periderm, which is secondary tissue, later in development. The epidermis can also include trichomes, stomatal pores, root hairs, and rhizoids.",epidermis,,PO:0005679,,,,,,http://purl.obolibrary.org/obo/po#TraitNet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007020,PO_0007020,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007020,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0007631,,
http://purl.obolibrary.org/obo/PO_0025220,stamen stomatal complex,"stamen epidermal stomatal complex (exact)|雄蕊気孔装置 (Japanese, exact)|stamen epidermis stomatal complex (exact)|complejo estom&#225tico del estambre (Spanish, exact)",A phyllome stomatal complex that is part of a stamen.,false,,,http://purl.obolibrary.org/obo/PO_0025215|http://purl.obolibrary.org/obo/PO_0025097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A phyllome stomatal complex that is part of a stamen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"stamen epidermal stomatal complex (exact)|雄蕊気孔装置 (Japanese, exact)|stamen epidermis stomatal complex (exact)|complejo estom&#225tico del estambre (Spanish, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-20T08:27:52Z,,PO:0025220,,,,stamen stomatal complex,,PO:0025220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007056,1 pattern formation stage,,Trichome initiation stage that determine numbers of trichome are formed.,false,,,http://purl.obolibrary.org/obo/PO_0007039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trichome initiation stage that determine numbers of trichome are formed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007056,,,,1 pattern formation stage,,PO:0007056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020004,anther wall exothecium,"pollen sac exothecium (exact)|exotecio de la pared de la antera (Spanish, exact)|anther epidermis (exact)|葯壁外皮 (Japanese, exact)|anther sac epidermis (exact)|Poaceae exothecium (narrow)|Zea exothecium (narrow)","An microsporangium exothecium that is part of an anther wall.|Often with thickened cell walls. Involved in anther dehiscence. If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), tassel floret (PO:0006310), lower floret of pedicellate spikelet of tassel (PO:0006313), lower floret of sessile spikelet of tassel (PO:0006315), upper floret of pedicellate spikelet of tassel (PO:0006314), upper floret of sessile spikelet of tassel (PO:0006316).",false,,,http://purl.obolibrary.org/obo/PO_0025097|http://purl.obolibrary.org/obo/PO_0025311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:355,An microsporangium exothecium that is part of an anther wall.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006482|PO:0006059|PO:0006447,,"pollen sac exothecium (exact)|exotecio de la pared de la antera (Spanish, exact)|anther epidermis (exact)|葯壁外皮 (Japanese, exact)|anther sac epidermis (exact)",Poaceae exothecium (narrow)|Zea exothecium (narrow),,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0000002,,http://purl.obolibrary.org/obo/PO_0000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020004,,,"Often with thickened cell walls. Involved in anther dehiscence. If you are annotating to this structure for Zea mays or other grasses, please also add an annotation to the corresponding floret type. Choose the most specific term possible from: spikelet floret (PO:0009082), tassel floret (PO:0006310), lower floret of pedicellate spikelet of tassel (PO:0006313), lower floret of sessile spikelet of tassel (PO:0006315), upper floret of pedicellate spikelet of tassel (PO:0006314), upper floret of sessile spikelet of tassel (PO:0006316).",anther wall exothecium,,PO:0020004,,,,,,http://purl.obolibrary.org/obo/po#reference|http://purl.obolibrary.org/obo/po#Angiosperm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025425,xylem development stage,"木質部発生過程 (Japanese, exact)|etapa de desarrollo del xilema (Spanish, exact)",A vascular tissue development stage (PO:0025424) that has as primary participant a portion of xylem (PO:0005352) tissue.,false,,,http://purl.obolibrary.org/obo/PO_0025424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A vascular tissue development stage (PO:0025424) that has as primary participant a portion of xylem (PO:0005352) tissue.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0005352,,,,,,,,"木質部発生過程 (Japanese, exact)|etapa de desarrollo del xilema (Spanish, exact)",,,plant_structure_development_stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2012-02-04T09:24:38Z,,PO:0025425,,,,xylem development stage,,PO:0025425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0001378,sepals enclosing meristem stage,stage 4 flower in Arabidopsis  (related),Stage of calyx development that begins when the developing sepals enclose the floral meristem.,false,,,http://purl.obolibrary.org/obo/PO_0001044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stage of calyx development that begins when the developing sepals enclose the floral meristem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,stage 4 flower in Arabidopsis  (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0001378,,,,sepals enclosing meristem stage,,PO:0001378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0001020,hood-shaped primordium stage,P2 stage (related)|leaf stage P2 (related),"Stage of leaf development when a hood-shaped primordium is formed, partially enclosing P1 and SAM, as in Poaceae.",false,,,http://purl.obolibrary.org/obo/PO_0001052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:564,"Stage of leaf development when a hood-shaped primordium is formed, partially enclosing P1 and SAM, as in Poaceae.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plant_structure_development_stage,P2 stage (related)|leaf stage P2 (related),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0001020,,,,hood-shaped primordium stage,,PO:0001020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006025,mestome sheath,"vaina del mestoma (Spanish, exact)|メストム鞘、維管束鞘の内側、維管束鞘延長部 (Japanese, exact)",The inner endodermal sheath of a two layered bundle sheath. The cells are smaller in diameter compared to those in outer wall (starch sheath). The cell walls are thick and contain suberized lamellae. They are analogous to endodermis.,false,,,http://purl.obolibrary.org/obo/PO_0006023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The inner endodermal sheath of a two layered bundle sheath. The cells are smaller in diameter compared to those in outer wall (starch sheath). The cell walls are thick and contain suberized lamellae. They are analogous to endodermis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"vaina del mestoma (Spanish, exact)|メストム鞘、維管束鞘の内側、維管束鞘延長部 (Japanese, exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006025,,,,mestome sheath,,PO:0006025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0020132,columella root cap cell,"c&#233lula de la columela del caliptra de la ra&#237z (Spanish, exact)|柱軸根冠細胞 (Japanese, exact)","Cell that constitutes the central part of the root cap, arranged in longitudinal files.",false,,,http://purl.obolibrary.org/obo/BFO_0000004|http://purl.obolibrary.org/obo/PO_0025030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cell that constitutes the central part of the root cap, arranged in longitudinal files.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"c&#233lula de la columela del caliptra de la ra&#237z (Spanish, exact)|柱軸根冠細胞 (Japanese, exact)",,,plant_anatomy,,,,,http://purl.obolibrary.org/obo/PO_0020133,,,http://purl.obolibrary.org/obo/PO_0020133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020132,,,,columella root cap cell,,PO:0020132,,,,,,http://purl.obolibrary.org/obo/po#CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025137,fused tepal,"融合花被片 (Japanese, exact)|t&#233palo fusionado (Spanish, exact)",A tepal (PO:0009033) that is part of a fused collective tepal structure (PO:0025138) in which it is fused to at least one other tepal.,false,,,http://purl.obolibrary.org/obo/PO_0009033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:147,A tepal (PO:0009033) that is part of a fused collective tepal structure (PO:0025138) in which it is fused to at least one other tepal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"融合花被片 (Japanese, exact)|t&#233palo fusionado (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025138,,http://purl.obolibrary.org/obo/PO_0025138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-11-15T01:12:18Z,,PO:0025137,,,,fused tepal,,PO:0025137,,,,,,http://purl.obolibrary.org/obo/po#Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0005022,plant ovary wall,"pared del ovario (Spanish, exact)|子房壁 (Japanese, exact)","A portion of plant tissue (PO:0009007) that is composed of plant ovary outer epidermis (PO:0005023), plant ovary inner epidermis (PO:0005024), and a plant ovary wall middle layer (PO:0005025)",false,,,http://purl.obolibrary.org/obo/PO_0009007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:280,"A portion of plant tissue (PO:0009007) that is composed of plant ovary outer epidermis (PO:0005023), plant ovary inner epidermis (PO:0005024), and a plant ovary wall middle layer (PO:0005025)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pared del ovario (Spanish, exact)|子房壁 (Japanese, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009072,,http://purl.obolibrary.org/obo/PO_0009072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0005022,,,,plant ovary wall,,PO:0005022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0005058,shoot axis endodermis,"endodermis de eje del epiblasto (epiblastema) (Spanish, exact)|シュート軸内胚葉 (Japanese, exact)|stem endodermis (narrow)|branch endodermis (narrow)",A portion of endodermis (PO:0000252) that is part of a shoot axis cortex (PO:0000223).|Can occur in a stem or branch.,false,,,http://purl.obolibrary.org/obo/PO_0000252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:126,A portion of endodermis (PO:0000252) that is part of a shoot axis cortex (PO:0000223).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"endodermis de eje del epiblasto (epiblastema) (Spanish, exact)|シュート軸内胚葉 (Japanese, exact)",stem endodermis (narrow)|branch endodermis (narrow),,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0000223,,http://purl.obolibrary.org/obo/PO_0000223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0005058,,,Can occur in a stem or branch.,shoot axis endodermis,,PO:0005058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0025564,megasporangium tapetum cell,"大胞子嚢絨毯組織（タペート組織）細胞 (Japanese, exact)|c&#233lula del tapete de megasporangio (Spanish, exact)",A tapetum cell (PO:0025543) that is part of a megasporangium tapetum (PO:0025315).,false,,,http://purl.obolibrary.org/obo/PO_0025543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_GIT:531,A tapetum cell (PO:0025543) that is part of a megasporangium tapetum (PO:0025315).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"大胞子嚢絨毯組織（タペート組織）細胞 (Japanese, exact)|c&#233lula del tapete de megasporangio (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0025315,,http://purl.obolibrary.org/obo/PO_0025315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laurel_Cooper,2013-05-23T11:26:06Z,,PO:0025564,,,,megasporangium tapetum cell,,PO:0025564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0006397,PO_0006397,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0006397,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009037,,
http://purl.obolibrary.org/obo/PO_0025096,carpel epidermis,"A portion of carpel epidermis (PO:0025096) that covers the abaxial surface of a carpel (PO:0009030). (broad)|心皮 表皮 (Japanese, exact)|epidermis del carpelo (Spanish, exact)",A portion of phyllome epidermis (PO:0025157) that is part of a carpel (PO:0009030).,false,,,http://purl.obolibrary.org/obo/PO_0025157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of phyllome epidermis (PO:0025157) that is part of a carpel (PO:0009030).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A portion of carpel epidermis (PO:0025096) that covers the abaxial surface of a carpel (PO:0009030). (broad),"心皮 表皮 (Japanese, exact)|epidermis del carpelo (Spanish, exact)",,,plant_anatomy,,,,,,http://purl.obolibrary.org/obo/PO_0009030,,http://purl.obolibrary.org/obo/PO_0009030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2010-12-17T12:36:46Z,,PO:0025096,,,,carpel epidermis,,PO:0025096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PO_0007011,PO_0007011,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0007011,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0007520,,
http://purl.obolibrary.org/obo/PO_0020077,PO_0020077,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO:0020077,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PO_0009001,,
http://purl.obolibrary.org/obo/PO_0025320,cotyledonary node rhizoid,"rizoide del nodo del cotiled&#243n (Spanish, exact)|collar rhizoid (exact)|子葉節仮根 (Japanese, exact)|wurtzelhalsrhizoid (exact)",An epidermal rhizoid that grows form a cotyledonary node.|Found in some monocots.,false,,,http://purl.obolibrary.org/obo/PO_0030071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An epidermal rhizoid that grows form a cotyledonary node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rizoide del nodo del cotiled&#243n (Spanish, exact)|collar rhizoid (exact)|子葉節仮根 (Japanese, exact)|wurtzelhalsrhizoid (exact)",,,plant_anatomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rwalls,2011-05-09T01:26:21Z,,PO:0025320,,,Found in some monocots.,cotyledonary node rhizoid,,PO:0025320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
