Class ID;Definitions;decreased_in_magnitude_relative_to;functionally related to
http://purl.obolibrary.org/obo/PATO_0001164;A physical quality which inheres in a bearer by virtue of the bearer's exhibiting density.;;
http://purl.obolibrary.org/obo/PATO_0045003;A adhesivity which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0045020;A fertility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001034;A physical quality inhering in a bearer by virtue of the relative change in the bearer's length or the bearer's volume when being stretched or squashed.;;
http://purl.obolibrary.org/obo/PATO_0001728;A disposition inhering in a multi-cellular organism.;;
http://purl.obolibrary.org/obo/PATO_0045089;A sensitivity of occurrent to oxygen which is relatively normal.;;
http://purl.obolibrary.org/obo/PATO_0001838;A flow that is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001411;A structural quality inhering in a bearer by virtue of the bearer's having distinct structure.;;
http://purl.obolibrary.org/obo/PATO_0002075;An avidity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001504;A complexity quality inhering in a bearer by virtue of the bearer's being intricate and compounded.;;
http://purl.obolibrary.org/obo/PATO_0001521;A physical quality inhering in a sound wave by virtue of the maximum magnitude (value without regard to sign) of its disturbance.;;
http://purl.obolibrary.org/obo/PATO_0002058;An area which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001614;A variability quality inhering in a bearer by virtue of the bearer's lacking or not exhibiting variation of color.;;
http://purl.obolibrary.org/obo/PATO_0002435;A positional quality inhering in a bearer by virtue of the bearer touching another entity along a border or with a projecting part.;;
http://purl.obolibrary.org/obo/PATO_0002452;A structural quality inhering in a bearer by virtue of the bearer being thinner or more losely packed.;;
http://purl.obolibrary.org/obo/PATO_0002305;A quality of an object that has a value that is increased compared to normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001383;A polyploidy quality inhering in a bearer by virtue of the bearer's containing five homologous sets of chromosomes.;;
http://purl.obolibrary.org/obo/PATO_0001366;A shape quality inhering in a bearer by virtue of the bearer's being small and resembling a point.;;
http://purl.obolibrary.org/obo/PATO_0040005;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed posteroventrally.;;
http://purl.obolibrary.org/obo/PATO_0030006;A posterioralized quality inhering in a bearer by virtue of the bearer's gross morphology containing what are normally posterior structures and missing some but not all of what are normally anterior structures.;;
http://purl.obolibrary.org/obo/PATO_0001025;A physical quality that inheres in a bearer by virtue of the bearer's amount of force per unit area it exerts.;;
http://purl.obolibrary.org/obo/PATO_0000463;A quality inhering in a bearer by virtue of being clearly visible.;;
http://purl.obolibrary.org/obo/PATO_0001402;A cellular potency that is the capacity to form multiple differentiated cell types.;;
http://purl.obolibrary.org/obo/PATO_0001598;A quality inhering in a bearer by virtue of the bearer's extending out above or beyond a surface or boundary.;;
http://purl.obolibrary.org/obo/PATO_0000333;A color pattern inhering in a bearer by virtue of bearer's being marked with a round area of different hue or degree of saturation.;;
http://purl.obolibrary.org/obo/PATO_0001488;A cellular quality inhering in a cell by virtue of whether the bearer exhibits the ability to move spontaneously.|Term should be obsoleted and the GO term cellular motility should be used instead.;;
http://purl.obolibrary.org/obo/PATO_0002443;A positional quality inhering in a bearer by virtue of the bearer's being located at the same level as another entity.;;
http://purl.obolibrary.org/obo/PATO_0002426;A shape quality inhering in a bearer by virtue of the bearer's being shaped like a boat.;;
http://purl.obolibrary.org/obo/PATO_0040009;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of a bowl.;;
http://purl.obolibrary.org/obo/PATO_0001357;A convex 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped like a cushion or has a marked convex cushion-like form.;;
http://purl.obolibrary.org/obo/PATO_0001391;A trisomy quality inhering in a bearer by virtue of the bearer's having extra chromosomal material in only some of it's cells.;;
http://purl.obolibrary.org/obo/PATO_0001247;A color consisting of cyan hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001264;A color consisting of yellow hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001281;A color consisting of purple color and high saturation.;;
http://purl.obolibrary.org/obo/PATO_0001734;A quality inhering in a plant by virtue of the bearer's disposition to being between evergeen and deciduous.;;
http://purl.obolibrary.org/obo/PATO_0001751;A paedomorphic growth quality which is due to an ealier offset.;;
http://purl.obolibrary.org/obo/PATO_0001844;An acidity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001604;A life span which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002065;A shape quality inhering in a bearer by virtue of the bearer's being arranged like rays or radii; radiating from a common center.;;
http://purl.obolibrary.org/obo/PATO_0002408;Having the consistency of water.;;
http://purl.obolibrary.org/obo/PATO_0002535;A shape quality inhering in a bearer by virtue of the bearer's having a short and stout cylindrical shape.;;
http://purl.obolibrary.org/obo/PATO_0002518;A positional quality inhering in a bearer by virtue of the bearer being level or even with another surface.;;
http://purl.obolibrary.org/obo/PATO_0002628;An intensity which is borderline in it its effect or force as compared to baseline or normal.;;
http://purl.obolibrary.org/obo/PATO_0002201;A behavioral quality inhering ina bearer by virtue of the bearer's unequal distribution of fine motor skill between its left and right hands or feet.|Adapted from Wikipedia and the birnlex term that is dbxref'd. Added on behalf of OBI at March 2010 workshop.;;
http://purl.obolibrary.org/obo/PATO_0001172;An elasticity quality inhering in a bearer by virtue of the bearer's inability to recover its size and shape after deformation in any way.;;
http://purl.obolibrary.org/obo/PATO_0045011;A contractility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001742;A radioactivity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001725;A male receptivity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002186;A molecular quality that inheres in a molecular entity by virtue of whether or not the molecular entity has a separation of electric charge which leads to the molecule having an electric dipole.;;
http://purl.obolibrary.org/obo/PATO_0001835;A fertility which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002039;A concave quality inhering in a bearer by virtue of the bearer's curving inward on both sides or surfaces.;;
http://purl.obolibrary.org/obo/PATO_0002056;A fragility which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002416;Flattened from above downward; below the normal level or the level of the surrounding parts.;;
http://purl.obolibrary.org/obo/PATO_0002509;A 2-D shape quality inhering in a bearer by virtue of the bearer's having six angles and six sides.;;
http://purl.obolibrary.org/obo/PATO_0002526;An orientation quality inhering in a bearer by virtue of the bearer having a position that is directed anterodistally.;;
http://purl.obolibrary.org/obo/PATO_0010003;A propagation velocity that is higher than normal.;;
http://purl.obolibrary.org/obo/PATO_0000021;A quality inhering in a bearer by virtue of the bearer's disposition to harmonious coexistence.|Needs redefined or obsoleted. Is this the same as genetic incompatibility? Moved to organismal quality.;;
http://purl.obolibrary.org/obo/PATO_0001159;A concentration quality inhering in a bearer by virtue of the bearer's exhibiting concentration.;;
http://purl.obolibrary.org/obo/PATO_0045088;A sensitivity of a process which is relatively normal.;;
http://purl.obolibrary.org/obo/PATO_0002388;Being supported by a peduncle or stalk.;;
http://purl.obolibrary.org/obo/PATO_0002071;An affinity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0045001;A quality of an object that has a value that is normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001382;A polyploidy quality inhering in a bearer by virtue of the bearer's containing four homologous sets of chromosomes.;;
http://purl.obolibrary.org/obo/PATO_0001348;A bacterial mating type indicating the absence of F plasmid in a bacterial cell.;;
http://purl.obolibrary.org/obo/PATO_0001162;A concentration which is higher relative to the normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001272;A color consisting of green hue and low saturation.;;
http://purl.obolibrary.org/obo/PATO_0001255;A color consisting of orange hue and high brightness.;;
http://purl.obolibrary.org/obo/PATO_0001018;A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.;;
http://purl.obolibrary.org/obo/PATO_0001035;A physical quality inhering in a bearer by virtue of the bearer's rate of change of momentum.;;
http://purl.obolibrary.org/obo/PATO_0001052;An angle which is between 90 degrees and 180 degrees to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001412;A structural quality inhering in a bearer by virtue of the bearer's lacking distinct structure.;;
http://purl.obolibrary.org/obo/PATO_0001522;A physical quality inhering in sound by virtue of the bearer's travelling speed in a given medium under specified conditions.;;
http://purl.obolibrary.org/obo/PATO_0001615;A variability quality inhering in a bearer by virtue of the bearer's having or exhibiting variation of colour.;;
http://purl.obolibrary.org/obo/PATO_0001632;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the front of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0002093;A volume quality inhering in a degenerating cell by virtue of the bearer's exhibiting an increase in volume associated with cytoplasmic abnormalities.;;
http://purl.obolibrary.org/obo/PATO_0002076;A behavioral quality inhering in a bearer by virtue of the bearer's movement.;;
http://purl.obolibrary.org/obo/PATO_0002453;A structural quality inhering in a bearer by virtue of the bearer bring gradually worn away.;;
http://purl.obolibrary.org/obo/PATO_0002213;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's shape being inversely clavate.;;
http://purl.obolibrary.org/obo/PATO_0002323;A temporal distribution pattern of process occurrences within a regulation/reference process.;;
http://purl.obolibrary.org/obo/PATO_0002306;A triangular quality inhering in a bearer by virtue of the bearer's having all sides of the same length.;;
http://purl.obolibrary.org/obo/PATO_0000008;A physical quality inhering in a bearer by virtue of the bearer's scalar absolute value of the rate of change of the bearer's position.;;
http://purl.obolibrary.org/obo/PATO_0001426;A color consisting of purple and brown hue.;;
http://purl.obolibrary.org/obo/PATO_0001409;A shape quality inhering in a bearer by virtue of the bearer's resembling a long tapered rod.;;
http://purl.obolibrary.org/obo/PATO_0001292;An EM radiation quality that is independent of the EM wavelength range.;;
http://purl.obolibrary.org/obo/PATO_0045021;A flexibility which is relatively normal or average.;;
http://purl.obolibrary.org/obo/GO_0003674;;;
http://purl.obolibrary.org/obo/PATO_0000982;A permeability quality inhering in a bearer by virtue of the bearer's being capable to be permeated or pervaded by a gas or liquid (as by osmosis or diffusion).;;
http://purl.obolibrary.org/obo/PATO_0002049;A curvature quality inhering in a bearer by virtue of the bearer's being curved around an axis and towards the side.;;
http://purl.obolibrary.org/obo/PATO_0001605;A spatial pattern inhering in a bearer by virtue of the bearer's being in disarray; extremely disorderly.;;
http://purl.obolibrary.org/obo/PATO_0001622;A turgor which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002083;Having extra or fewer parts.;;
http://purl.obolibrary.org/obo/PATO_0000365;A directional quality inhering in a bearer by virtue of the bearer's direction from a higher to a lower point.;;
http://purl.obolibrary.org/obo/PATO_0000128;A physical quality inhering in a bearer that has mass near a gravitational body.;;
http://purl.obolibrary.org/obo/PATO_0001783;An intensity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001893;An odor quality of having increased odor.;;
http://purl.obolibrary.org/obo/PATO_0040028;An organismal quality of having successfully reproduced.;;
http://purl.obolibrary.org/obo/PATO_0001186;A maturity quality inhering in a bearer by virtue of the bearer's being at the age immediately before puberty.;;
http://purl.obolibrary.org/obo/PATO_0001296;A scalar optical quality which obtains by the magnitude of the light emitted by the bearer.;;
http://purl.obolibrary.org/obo/PATO_0000708;A threshold which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0045012;A coordination which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0000501;A phase which occurs during dark cycle.;;
http://purl.obolibrary.org/obo/PATO_0001509;A quality of a single physical entity that arises by virtue of whether the bearer exhibits the ability to perform a regular function(s).;;
http://purl.obolibrary.org/obo/PATO_0001619;A tonicity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001282;A color consisting of purple color and low saturation.;;
http://purl.obolibrary.org/obo/PATO_0001265;A color consisting of blue hue and high saturation.;;
http://purl.obolibrary.org/obo/PATO_0001392;A polyploidy quality inhering in a bearer by virtue of the bearer's chromosome number being increased by endomitosis and for which the degree of ploidy is proportional to the number of times that endomitosis has taken place.;;
http://purl.obolibrary.org/obo/PATO_0001375;A ploidy quality inhering in a bearer by virtue of the bearer's containing a single set of homologous chromosomes.;;
http://purl.obolibrary.org/obo/PATO_0002457;A structural quality inhering in a bearer by virtue of the bearer's similarity to the appearance of a leaf.;;
http://purl.obolibrary.org/obo/PATO_0040027;A ploidy quality inhering in a bearer by virtue of the bearer's haploid cells undergo chromosome doubling.;;
http://purl.obolibrary.org/obo/PATO_0001862;A fertility quality inhering in a bearer by virtue of the bearer's disposition to make its offspring sterile.;;
http://purl.obolibrary.org/obo/PATO_0001440;A cellular adhesivity quality inhering in a molecule in one cell by virtue of the bearer's attachment to an identical molecule in an adjacent cell.;;
http://purl.obolibrary.org/obo/PATO_0000595;A volume which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000688;A quality of a single process inhering in a bearer by virtue of the bearer's not occurring or existing at the same time or having the same period or phase.;;
http://purl.obolibrary.org/obo/PATO_0001200;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of the letter T.;;
http://purl.obolibrary.org/obo/PATO_0001310;A duration quality of a process inhering in a bearer by virtue of the bearer's duration of exhibition of thermal energy.|TODO: obsolete? I don't know what this means.;;
http://purl.obolibrary.org/obo/PATO_0002448;A quality inhering in a bearer by virtue of the bearer's being aligned or positioned towards another entity.;;
http://purl.obolibrary.org/obo/PATO_0002131;A displaced angular placement quality inhering in a body part by virtue of the bearer's movement away from the medial plane of the body.;;
http://purl.obolibrary.org/obo/PATO_0002114;A composition quality inhering in a bearer by virtue of the bearer's containing excess lipid.;;
http://purl.obolibrary.org/obo/PATO_0045002;An acidity which is relatively normal.;;
http://purl.obolibrary.org/obo/PATO_0001269;A color consisting of cyan colour and high saturation.;;
http://purl.obolibrary.org/obo/PATO_0000918;A 3-D extent quality inhering in a bearer by virtue of the bearer's amount of 3-dimensional space it occupies.;;
http://purl.obolibrary.org/obo/PATO_0001379;A polyploidy quality inhering in a bearer by virtue of the bearer's containing chromosomes derived from different species.;;
http://purl.obolibrary.org/obo/PATO_0001739;A quality that inheres in an bearer by virtue of how that bearer interacts with radiation.;;
http://purl.obolibrary.org/obo/PATO_0001756;A conductivity quality inhering in a bearer by virtue of the bearer's disposition to spontaneous transfer of thermal energy from a region of higher temperature to a region of lower temperature.;;
http://purl.obolibrary.org/obo/PATO_0001866;A spheroid quality inhering in a bearer by virtue of the bearer's exhibiting a polar diameter longer than its equatorial diameter.;;
http://purl.obolibrary.org/obo/PATO_0001849;A texture quality inhering in a bearer by virtue of a portion of the bearer's surface being scraped away.;;
http://purl.obolibrary.org/obo/BFO_0000020;A continuant that inheres in or is borne by other entities. Every instance of A requires some specific instance of B which must always be the same.;;
http://purl.obolibrary.org/obo/PATO_0000973;A structure quality inhering in a bearer by virtue of the bearer's disposition to admit the passage of gas or liquid through pores or interstices.;;
http://purl.obolibrary.org/obo/PATO_0000119;A 1-D extent quality inhering in a bearer by virtue of the bearer's vertical dimension of extension.;;
http://purl.obolibrary.org/obo/PATO_0002320;A superelptic shape inhering in a bearer by virtue of the bearer's shape resembling a diamond.;;
http://purl.obolibrary.org/obo/PATO_0045016;An elasticity which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0002100;A cellular quality inhering in a bearer by virtue of having not yet acquired a special structure of function.;;
http://purl.obolibrary.org/obo/PATO_0002210;A convex 3-D shape quality inhering in a bearer by virtue of the bearer's resembling a teardrop.;;
http://purl.obolibrary.org/obo/PATO_0001747;A radiation exposure quality inhering in an organ by virtue of the multiplication of an equivalent dose to that organ multiplied by the tissue weighting factor for that organ.;;
http://purl.obolibrary.org/obo/PATO_0001857;A shape quality in a bearer by virtue of the bearer's curving inward.;;
http://purl.obolibrary.org/obo/PATO_0001053;An angle which is less than 180 degrees to another entity.;;
http://purl.obolibrary.org/obo/GO_0016020;A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.;;
http://purl.obolibrary.org/obo/PATO_0001540;An amylose composition quality inhering in an bearer by virtue of the bearer's having negligible or no amylose content.;;
http://purl.obolibrary.org/obo/PATO_0001523;A physical quality which is equal to the quotient of the speed of a sound wave divided by its wavelength.;;
http://purl.obolibrary.org/obo/PATO_0001650;A resistance to a stimulus which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001633;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001413;A physical quality inhering in a bearer by virtue of the rate of the bearer's angular movement about an axis; the angle rotated in a given time.;;
http://purl.obolibrary.org/obo/PATO_0001430;An medium acidity quality inhering in a solution by virtue of the bearer's a low concentration of H+ ions.;;
http://purl.obolibrary.org/obo/PATO_0002471;A physical quality inhering in a bearer by virtue of the bearer's increased rate of change of the position.;;
http://purl.obolibrary.org/obo/PATO_0002214;A lobed quality inhering in a bearer by virtue of the bearer's being divided into or having two lobes.;;
http://purl.obolibrary.org/obo/PATO_0002307;A triangular quality inhering in a bearer by virtue of the bearer's having two sides have the same length.;;
http://purl.obolibrary.org/obo/PATO_0002324;The temporal relation between the end of the process with respect to a reference process.;;
http://purl.obolibrary.org/obo/PATO_0055006;A rate of output of a continuous process that is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000586;A size quality which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000569;A height which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000963;A optical quality inhering in a bearer by virtue of the bearer's not being clear; not transmitting or reflecting light or radiant energy.;;
http://purl.obolibrary.org/obo/PATO_0000946;A shape quality inhering in a bearer by virtue of the bearer's having a somewhat elongated form with approximately parallel sides.;;
http://purl.obolibrary.org/obo/PATO_0002080;A broken quality inhering in a bearer by virtue of the bearer's being seperated into two contiguous wholes.;;
http://purl.obolibrary.org/obo/PATO_0000329;A color pattern inhering in a bearer by virtue of bearer's being marked with irregularly shaped spots or blots of a different hue or degree of saturation.;;
http://purl.obolibrary.org/obo/PATO_0000706;A threshold which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0001527;A sound amplitude which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001637;A quality of single process inhering in a bearer by virtue of whether the bearer is essential or indispensable.;;
http://purl.obolibrary.org/obo/PATO_0001417;A duration quality of a process inhering in a bearer by virtue of the bearer's duration which has irregular start and/or end times.;;
http://purl.obolibrary.org/obo/PATO_0001303;A quality inhering in a bearer by virtue of the bearer's disposition to varying or changing.;;
http://purl.obolibrary.org/obo/PATO_0001320;A pilosity quality of being covered with short hairs or soft down.;;
http://purl.obolibrary.org/obo/PATO_0002475;A position quality inhering in a bearer by virtue of the bearer's existing near the end of another entity.;;
http://purl.obolibrary.org/obo/PATO_0002458;A quality inhering in a bearer by virtue of the bearer being thin and lacking outgrowths.;;
http://purl.obolibrary.org/obo/PATO_0002141;A density quality which lacks pattern.;;
http://purl.obolibrary.org/obo/PATO_0002251;A degree of pigmentation quality that is relative low.;;
http://purl.obolibrary.org/obo/PATO_0001900;A directional quality inhering in a bearer by virtue of the bearer's direction that is similar to the direction of an object to the south when it faces north.;;
http://purl.obolibrary.org/obo/PATO_0005001;A variability quality inhering in the bearer by virtue of the bearer having a variable number or count of an entity.;;
http://purl.obolibrary.org/obo/PATO_0002361;A tendency which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000504;A rhythm quality inhering in a bearer by virtue of the bearer's lacking rhythm.;;
http://purl.obolibrary.org/obo/PATO_0000146;A physical quality of the thermal energy of a system.;;
http://purl.obolibrary.org/obo/PATO_0000366;A directional quality inhering in a bearer by virtue of the bearer's direction that is similar to the direction of an object to the north when it faces east.;;
http://purl.obolibrary.org/obo/PATO_0001297;A radiation reflective quality inhering in a bearer by virtue of the ratio of the energy of a wave reflected from its surface to the energy possessed by the wave striking the bearer's surface.;;
http://purl.obolibrary.org/obo/PATO_0001187;A maturity quality inhering in a insect by virtue of the bearer's being in the chrysalis (cocoon) or post larval stage.;;
http://purl.obolibrary.org/obo/PATO_0001784;A branched quality inhering in a bearer by virtue of the bearer's being divided into two branches.;;
http://purl.obolibrary.org/obo/PATO_0002109;A structural quality inhering in a bearer by virtue of the bearer's resembling cheese.;;
http://purl.obolibrary.org/obo/PATO_0001894;An organismal quality inhering in a bearer by virtue of the bearer's physical expression of sexual characteristics.;;
http://purl.obolibrary.org/obo/PATO_0015014;An increase in illumination.;;
http://purl.obolibrary.org/obo/PATO_0045009;A coiling which is normal or average.;;
http://purl.obolibrary.org/obo/PATO_0045026;A life span which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0045043;An elevation which is relatively normal or average;;
http://purl.obolibrary.org/obo/PATO_0001550;A sensitivity toward an external stimulus which is lower than normal/average.;;
http://purl.obolibrary.org/obo/PATO_0000374;A distance which is greater relative to the normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001627;A wholeness quality inhering in a bearer by virtue of the bearer's has enough functionality.;;
http://purl.obolibrary.org/obo/PATO_0000040;A quality that is the extent of space between two entities.;;
http://purl.obolibrary.org/obo/PATO_0001178;A resistance quality inhering in a bearer by virtue of the bearer's resistance to a stimulus.;;
http://purl.obolibrary.org/obo/PATO_0001195;A spatial quality inhering in a bearer by virtue of the bearer's being located more centrally than another entity.;;
http://purl.obolibrary.org/obo/PATO_0001775;A positional quality inhering in a bearer by virtue of the bearer's location of features or characteristics along the dorsal-ventral axis.;;
http://purl.obolibrary.org/obo/PATO_0001792;A spatial quality inhering in a bearer by virtue of the bearer's being located on left side of from the a another entity.;;
http://purl.obolibrary.org/obo/PATO_0045034;An osmolality which is relatively normal or average odor.;;
http://purl.obolibrary.org/obo/PATO_0045017;A fecundity which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0002241;A lobed quality inhering in a bearer by virtue of the bearer's being divided into or having three lobes.;;
http://purl.obolibrary.org/obo/PATO_0002224;An angular shape quality inhering in a bearer by virtue of the bearer's having a single angle in its length giving the bearer the form of the letter V.;;
http://purl.obolibrary.org/obo/PATO_0002351;A structural quality inhering in a bearer by virtue of the bearer resembling or containing flesh.;;
http://purl.obolibrary.org/obo/PATO_0002334;A adhesivity which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000596;A volume which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0001518;An optical quality inhering in a bearer by virtue of the bearer's lacking focus.;;
http://purl.obolibrary.org/obo/PATO_0000936;A shape quality inhering in a bearer by virtue of the bearer's terminating abruptly by having or as if having an end or point cut off.;;
http://purl.obolibrary.org/obo/PATO_0001397;A cellular quality that arises by virtue of whether the bearer's disposition to differentiate into one or more mature cell types.;;
http://purl.obolibrary.org/obo/PATO_0001311;A duration of temperature which is lesser relative to the normal or average enduring or continuing in time.;;
http://purl.obolibrary.org/obo/PATO_0002466;A shape quality inhering in a bearer by virtue of the bearer resembling a keyhole.;;
http://purl.obolibrary.org/obo/PATO_0002449;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the rear and mid-line surface of an organism relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001201;A concave 3-D shape quality inhering in a bearer by virtue of the bearer's being shaped in the form of the letter Y.;;
http://purl.obolibrary.org/obo/PATO_0001774;A quality inhering in a bearer by virtue of the bearer's having or existing in many phases.;;
http://purl.obolibrary.org/obo/PATO_0001757;A conductivity quality inhering in a bearer by virtue of the bearer's ability to convey electricity.;;
http://purl.obolibrary.org/obo/PATO_0001867;A shape quality inhering in a bearer by virtue of it being a quadrilateral polygon in which all four angles are right angles.;;
http://purl.obolibrary.org/obo/PATO_0001884;A physical quality inhering in a bearer by virtue the bearer's disposition to being water-repellent; tending to repel and not absorb water.;;
http://purl.obolibrary.org/obo/PATO_0002242;A physical quality inhering in a bearer by virtue of the bearer's rate of change of the position.;;
http://purl.obolibrary.org/obo/PATO_0001287;A color consisting of red and brown hue.;;
http://purl.obolibrary.org/obo/PATO_0000587;A size quality which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0002094;An affinity inhering in a tissue constituent by virtue of the bearer exhibiting a molecular interaction for basic dyes under specific ph conditions.;;
http://purl.obolibrary.org/obo/PATO_0000380;A frequency which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0000964;A optical quality inhering in a bearer by virtue of the bearer's lacking opacity.;;
http://purl.obolibrary.org/obo/PATO_0001388;A disomy quality inhering in a bearer by virtue of the bearer's containing two copies of the chromosome from one of the parents (with no contribution from the other parent).;;
http://purl.obolibrary.org/obo/PATO_0000927;A quality inhering in a bearer by virtue of the bearer's disposition to being sensitivity to the action of radiant energy.;;
http://purl.obolibrary.org/obo/PATO_0001054;A convex angle that is inside two adjacent sides of a polygon.;;
http://purl.obolibrary.org/obo/PATO_0000610;A morphological quality inhering in a bearer by virtue of the bearer's affording unobstructed passage or view.;;
http://purl.obolibrary.org/obo/PATO_0001748;A shape quality in which a portion of the outermost boundary of an entity folds in space such that a portion that was originally convex is now concave.;;
http://purl.obolibrary.org/obo/PATO_0001765;An age which is low relative to the normal or average.;;
http://purl.obolibrary.org/obo/PATO_0001875;A shape quality inhering in a bearer by virtue of the bearer's having three angles.;;
http://purl.obolibrary.org/obo/PATO_0001858;A functionality quality inhering in a bearer by virtue of being not completely paralysed.;;
http://purl.obolibrary.org/obo/PATO_0001168;A structural quality inhering in a bearer by virtue of not being harmed or injured or spoiled.;;
http://purl.obolibrary.org/obo/PATO_0001278;A color consisting of orange hue and low saturation.;;
http://purl.obolibrary.org/obo/PATO_0045007;A behavioural quality of a process inhering in a bearer by virtue of the bearer's exhibiting normal or average activity.;;
http://purl.obolibrary.org/obo/PATO_0001541;An amylose composition quality inhering in an bearer by virtue of the bearer's having high amount of amylose content.;;
http://purl.obolibrary.org/obo/PATO_0001651;A resistance to a stimulus which is relatively low.;;
http://purl.obolibrary.org/obo/PATO_0000500;A phase which occurs earlier than the natural start time.;;
http://purl.obolibrary.org/obo/PATO_0001618;A tonicity which is relatively high.;;
http://purl.obolibrary.org/obo/PATO_0002439;An angular shape quality inhering in a bearer by virtue of the bearer's having two angles in its length giving the bearer the form of the letter W.;;
http://purl.obolibrary.org/obo/PATO_0002105;A structural quality inhering in a bearer by virtue of the bearer's exhibiting excessive discharge of blood from the blood vessels.;;
http://purl.obolibrary.org/obo/PATO_0002122;A composition quality inhering in a bearer by virtue of the bearer's being composed of more than one identifiable entities.;;
http://purl.obolibrary.org/obo/PATO_0002215;A shape quality inhering in a bearer by virtue of the bearer's having the shape of a scythe or sickle.;;
http://purl.obolibrary.org/obo/PATO_0002232;A 2-D shape quality inhering in a bearer by virtue of the bearer's having shape or form of half a circle.;;
http://purl.obolibrary.org/obo/PATO_0002325;The temporal relation between the start of the process with respect to a reference process.;;
http://purl.obolibrary.org/obo/PATO_0001422;A viability quality inhering in a bearer by virtue of the cessation of the bearer's life.;;
http://purl.obolibrary.org/obo/PATO_0001532;A color pattern inhering in a bearer by virtue of the bearer's having one hue.;;
http://purl.obolibrary.org/obo/PATO_0002480;A quality inhering in an bearer by virtue of the bearer's possessing only minor levels of ossification.;;
http://purl.obolibrary.org/obo/PATO_0000370;A directional quality inhering in a bearer by virtue of the bearer's direction from a lower to a higher point.;;
http://purl.obolibrary.org/obo/PATO_0001191;A spatial quality inhering in a bearer by virtue of the bearer's being located toward the middle relative to another entity.;;
http://purl.obolibrary.org/obo/PATO_0001995;A quality that inheres in an entire organism or part of an organism.;;
http://purl.obolibrary.org/obo/PATO_0045030;A mass which is relatively normal or average.;;
http://purl.obolibrary.org/obo/PATO_0015001;Absence due to a degenerative process.;;
http://purl.obolibrary.org/obo/PATO_0002113;Perforated like a sieve.;;
http://purl.obolibrary.org/obo/PATO_0002206;A maturity quality inhering to a bearer by virtue of the bearer's being at the point or short after birth.;;
http://purl.obolibrary.org/obo/PATO_0002199;A quality which inheres in a substance by virtue of the ease with which the substance can be changed from a solid to a liquid state especially by the application of heat.;;
